(56,-1,-1)
(116,-1,-1)
(172,-1,-1)
(228,-1,-1)
(284,-1,-1)
(340,-1,-1)
(396,-1,-1)
(452,-1,-1)
(515,-1,-1)
(571,-1,-1)
(627,-1,-1)
(683,-1,-1)
(758,-1,-1)
(816,-1,-1)
(872,-1,-1)
(928,-1,-1)
(984,-1,-1)
(1040,-1,-1)
(1096,-1,-1)
(1152,-1,-1)
(1207,-1,-1)
(1263,-1,-1)
(1319,-1,-1)
(1375,-1,-1)
(1431,-1,-1)
(1487,-1,-1)
(1543,-1,-1)
(1599,-1,-1)
(1655,-1,-1)
(1711,-1,-1)
(1767,-1,-1)
(1823,-1,-1)
(1897,-1,-1)
(1953,-1,-1)
(2009,-1,-1)
(2065,-1,-1)
(2138,-1,-1)
(2197,-1,-1)
(2253,-1,-1)
(2312,-1,-1)
(2368,-1,-1)
(2424,-1,-1)
(2499,-1,-1)
(2557,-1,-1)
(2613,-1,-1)
(2669,-1,-1)
(2725,-1,-1)
(2781,-1,-1)
(2837,-1,-1)
(2893,-1,-1)
(2953,-1,-1)
(3008,-1,-1)
(3064,-1,-1)
(3120,-1,-1)
(3176,-1,-1)
(3232,-1,-1)
(3288,-1,-1)
(3344,-1,-1)
(3400,-1,-1)
(3456,-1,-1)
(3511,-1,-1)
(3567,-1,-1)
(3623,-1,-1)
(3679,-1,-1)
(3735,-1,-1)
(3791,-1,-1)
(3847,-1,-1)
(3903,-1,-1)
(3959,-1,-1)
(4015,-1,-1)
(4071,-1,-1)
(4129,-1,-1)
(4185,-1,-1)
(4241,-1,-1)
(4297,-1,-1)
(4353,-1,-1)
(4413,-1,-1)
(4471,-1,-1)
(4522,-1,-1)
(4576,-1,-1)
(4639,-1,-1)
(4693,-1,-1)
(4755,-1,-1)
(4811,-1,-1)
(4867,-1,-1)
(4923,-1,-1)
(4980,-1,-1)
(5036,-1,-1)
(5095,-1,-1)
(5151,-1,-1)
(5225,-1,-1)
(5285,-1,-1)
(5342,-1,-1)
(5404,-1,-1)
(5462,-1,-1)
(5523,-1,-1)
(5579,-1,-1)
(5635,-1,-1)
(5691,-1,-1)
(5747,-1,-1)
(5803,-1,-1)
(5859,-1,-1)
(5915,-1,-1)
(5971,-1,-1)
(6027,-1,-1)
(6083,-1,-1)
(6139,-1,-1)
(6213,-1,-1)
(6267,-1,-1)
(6323,-1,-1)
(6379,-1,-1)
(6435,-1,-1)
(6491,-1,-1)
(6547,-1,-1)
(6607,-1,-1)
(6667,-1,-1)
(6723,-1,-1)
(6778,-1,-1)
(6834,-1,-1)
(6890,-1,-1)
(6946,-1,-1)
(7002,-1,-1)
(7058,-1,-1)
(7119,-1,-1)
(7174,-1,-1)
(7231,-1,-1)
(7291,-1,-1)
(7344,-1,-1)
(7399,-1,-1)
(7455,-1,-1)
(7511,-1,-1)
(7567,-1,-1)
(7627,-1,-1)
(7683,-1,-1)
(7734,-1,-1)
(7793,-1,-1)
(7864,-1,-1)
(7920,-1,-1)
(7975,-1,-1)
(8031,-1,-1)
(8105,-1,-1)
(8160,-1,-1)
(8215,-1,-1)
(8271,-1,-1)
(8326,-1,-1)
(8382,-1,-1)
(8438,-1,-1)
(8498,-1,-1)
(8556,-1,-1)
(8619,-1,-1)
(8679,-1,-1)
(8737,-1,-1)
(8793,-1,-1)
(8849,-1,-1)
(8911,-1,-1)
(8966,-1,-1)
(9025,-1,-1)
(9088,-1,-1)
(9147,-1,-1)
(9203,-1,-1)
(9261,-1,-1)
(9335,-1,-1)
(9402,-1,-1)
(9470,-1,-1)
(9532,-1,-1)
(9600,-1,-1)
(9656,-1,-1)
(9728,-1,-1)
(9784,-1,-1)
(9842,-1,-1)
(9898,-1,-1)
(9954,-1,-1)
(10011,-1,-1)
(10084,-1,-1)
(10140,-1,-1)
(10196,-1,-1)
(10252,-1,-1)
(10308,-1,-1)
(10365,-1,-1)
(10424,-1,-1)
(10481,-1,-1)
(10540,-1,-1)
(10597,-1,-1)
(10656,-1,-1)
(10716,-1,-1)
(10771,-1,-1)
(10827,-1,-1)
(10883,-1,-1)
(10960,-1,-1)
(11012,-1,-1)
(11066,-1,-1)
